route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
BB-B,2024_08_12-SA-MVS-Saturday-23,1612957,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612960,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612963,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612966,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612969,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612972,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612975,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612978,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612981,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612984,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612987,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612990,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612993,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612996,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612999,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613002,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613005,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613008,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613011,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613014,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613017,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613020,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613023,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613026,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613029,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613032,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613035,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613038,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613041,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613044,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613047,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613050,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613053,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613056,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613059,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613062,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613065,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613068,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613071,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613074,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613077,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613080,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613083,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613086,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613089,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613092,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613095,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613098,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613101,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613104,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613107,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613110,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613113,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613116,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613119,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613122,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613125,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613128,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613131,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613134,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613137,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613140,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613143,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613146,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613149,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613152,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613155,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613158,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613161,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613164,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613167,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613170,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613173,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613176,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613179,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613182,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613185,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613188,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613191,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613194,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613197,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613200,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613203,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613206,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613209,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613212,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613215,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613218,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613221,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613224,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613227,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613230,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613233,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613236,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613239,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613242,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613245,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613249,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613251,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613255,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613257,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613261,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613263,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613267,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613269,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613273,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613275,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613279,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612950,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612952,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612955,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612958,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612961,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612964,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612967,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612970,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612973,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612976,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612979,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612982,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612985,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612988,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612991,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612994,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1612997,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613000,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613003,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613006,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613009,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613012,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613015,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613018,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613021,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613024,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613027,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613030,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613033,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613036,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613039,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613042,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613045,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613048,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613051,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613054,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613057,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613060,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613063,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613066,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613069,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613072,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613075,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613078,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613081,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613084,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613087,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613090,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613093,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613096,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613099,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613102,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613105,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613108,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613111,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613114,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613117,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613120,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613123,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613126,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613129,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613132,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613135,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613138,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613141,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613144,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613147,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613150,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613153,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613156,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613159,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613162,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613165,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613168,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613171,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613174,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613177,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613180,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613183,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613186,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613189,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613192,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613195,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613198,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613201,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613204,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613207,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613210,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613213,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613216,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613219,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613222,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613225,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613228,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613231,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613234,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613237,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613240,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613243,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613246,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613250,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613252,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613256,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613258,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613262,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613264,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613268,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613270,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613274,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613276,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SA-MVS-Saturday-23,1613280,"Bus Bridge",1,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612889,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612849,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612872,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612890,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612873,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613499,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613489,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613496,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613500,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613401,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613418,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613501,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613420,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612880,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612884,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613409,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613495,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613508,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612888,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613411,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613396,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612898,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613413,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613403,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613507,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613428,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613504,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613423,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613417,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613422,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1612887,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613408,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613404,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613415,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613402,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613414,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613229,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613226,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613223,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613220,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613217,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613205,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613214,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613199,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613211,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613208,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613202,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613196,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613190,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613166,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613184,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613178,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613160,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613163,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613172,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613175,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613169,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613193,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613181,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613187,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613157,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613154,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613151,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613148,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613145,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613142,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613139,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613136,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613130,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613118,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SA-MVS-Saturday-23,1613115,"Bus Bridge",0,,,,0,0
